Repository,NZAC_Accession_Number,Specimen_Kind,Quantity,Order,Family,Collection_Name,Taxon_Name,Taxon_Note,NEIL_manuscript_name,Determiner,Determination_Date,Determination_Note,Type_Status,Country,New_Zealand_Area_Code,Locality,NEIL_guess_location,NEIL_guess_coordinates,NEIL_check_w_Rich,Altitude ,Day,Month,Year,2nd date,Collectors,Collector_No,Method,Habitat,Microhabitat,Collection_Event_Note,Verbatim_Geocoordinates ,Sex,Stages,copy to WORD,NEIL_Determination_INFO,NEIL_Drawer_INFO,Neil_Specimen_Note,Neil_Other
NZAC,NZAC04278241,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Dundas Hut",,"-40.716335, 175.466166",,1250m,,12,1984,,RC Craw,,,,,,,,Adult,,,,,
NZAC,NZAC04278242,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Dundas Hut",,"-40.716335, 175.466166",,1250m,,12,1984,,RC Craw,,,,,,,,Adult,,,,,
NZAC,NZAC04278243,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Dundas Hut",,"-40.716335, 175.466166",,1250m,4,12,1984,,RC Craw,,,,,,,,Adult,,,,"Card: ventrites, Vial: genitalia",
NZAC,NZAC04278244,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Dundas Hut",,"-40.716335, 175.466166",,1150m,28,11,1984,6/12/1984,"BG Bennet, TK Crosby",Pit trap 1,Pitfall trap,,,,,,Adult,,,,,
NZAC,NZAC04273275,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278227,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278228,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278229,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278232,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes / dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278233,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes dieffenbachi,,,,Adult,,,,,
NZAC,NZAC04278231,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes / Astelia ,,,,Adult,,,,,
NZAC,NZAC04278235,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Drapetes / Astelia ,,,,Adult,,,,,
NZAC,NZAC04278234,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,4,12,1984,,RC Craw,,Hand collecting at night,,Astelia,,,,Adult,,,,,
NZAC,NZAC04278230,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1250m,2,12,1984,,RC Craw,,Hand collecting at night,,Astelia,,,,Adult,,,,,
NZAC,NZAC04278226,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,WN,"Tararua Range, Logan E basin",,"-40.72044, 175.45704",,1200m,6,12,1984,,"BG Bennet, TK Crosby",Pit trap 3,Pitfall trap,,,,,,Adult,,,,,
NZAC,NZAC04278246,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,TO,Mount Ruapehu,,"-39.27872, 175.56709",,4100',21,11,1968,,BM May,,Reared,,Chionchloa rubra,larvae in Chionchloa rubra crown ex. 1 Jan 1969,,,Adult,,,,,
NZAC,NZAC04278245,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_g,graminicola n. sp.,,,,,New Zealand,,"Mount Egmont, Pouakai Range",,"-39.24113, 174.02093",,4200',2,12,1975,4/12/1975,JS Dugdale,,Reared,,Chionchloa rubra,larvae in tillers ex. Chionchloa rubra,,,Adult,,,,,
NZAC,NZAC04278247,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,G Kuschel,1981,,,New Zealand,,"Otago, Waipori Falls, Lake Mahinerangi",,"-45.849294, 169.925323",,,20,12,1964,,J Kearns,,,,M?ori head tussock,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278248,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,"Otago, Waipori Falls, Lake Mahinerangi",,"-45.849294, 169.925323",,,20,12,1964,,J Kearns,,,,M?ori head tussock,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278249,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,G Kuschel,1964,,,New Zealand,,Ida Valley,,"-45.08059, 169.77292",y,,,,1898,1900,,5476,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,"Orange circle, Comp. C. typo",
NZAC,NZAC04278250,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Lake Mahinerangi,,"-45.849294, 169.925323",,1300',14,1,1965,,"G Kuschel, JI Townsend",,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278251,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Lake Mahinerangi,,"-45.849294, 169.925323",,1300',14,1,1965,,"G Kuschel, JI Townsend",,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278252,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,"Riverton, Fugwood",,,y,,1,3,1908,,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,"Orange circle, Vial: genitalia",
NZAC,NZAC04278253,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Ida Valley,,"-45.08059, 169.77292",y,,,,1898,1900,,5483,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Orange circle,
NZAC,NZAC04278254,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,,,,,,,,,,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,"No labels, Vial: genitalia",
NZAC,NZAC04278255,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,,,,,,,,,,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,"No labels, Vial: genitalia",
NZAC,NZAC04278256,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,G Kuschel,1962,,,New Zealand,,"Riverton, Fugwood",,,y,,1,8,1908,,A O'Connor,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Orange circle,
NZAC,NZAC04278257,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Ida Valley,,"-45.08059, 169.77292",y,,,,1898,1900,,5481,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Orange circle,
NZAC,NZAC04278258,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Ida Valley,,"-45.08059, 169.77292",y,,,,1898,1900,,5479,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Orange circle,
NZAC,NZAC04278259,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,Ida Valley,,"-45.08059, 169.77292",y,,,,1898,1900,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Orange circle,
NZAC,NZAC04278260,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,"Otago, Homer or other part of Otago",,,y,,,,1940,,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,"Grey circle, Card: ventrites, Vial: genitalia, Label: figured",
NZAC,NZAC04278261,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,Phoxoteles graniger Broun,,New Zealand,,,,,,,,,,,,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,Pink circle,
NZAC,NZAC04278262,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,"Otago, Waipori Falls",,"-45.90482, 169.97287",,1300',29,9,1964,,J Kearns,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278263,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,,,,,,,,,,,I28,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,FRI,
NZAC,NZAC04278264,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,,"Otago, Rock and Pillar",,"-45.426825, 170.077457",,800',28,11,1968,,"W Middlemarch, J Child",Pitfall trap S. I.,Pitfall trap,,Matagouri,Rock and Pillar Ecological Survey,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278265,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,CO,Mount Benger,,"-45.58993, 169.25222",,1160m,12,4,1986,,B Patrick,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278266,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,RC Craw,1992,,,New Zealand,DN,Swampy Summit,,"-45.79453, 170.47695",,700m,8,2,1991,,BH Patrick,,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278267,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,SL,"Slopedown, Mokoreta No. 2",,"-46.331309, 169.19486",y,713m,12,12,1985,,BIP Barratt,,Pitfall trap,"Tussock, shrubland",,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278268,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,SL,"Slopedown, Mokoreta No. 2",,"-46.331309, 169.19486",y,713m,12,12,1985,,BIP Barratt,,Pitfall trap,"Tussock, shrubland",,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278269,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,,,New Zealand,CO,Rocklands Station,,"-45.66467, 169.98678",y,810m,23,1,1980,13/02/1980,BIP Barratt,,Pitfall trap,"Native tussock, o'sown clover",,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278270,Pinned,1,Coleoptera,Curculionidae,,"Anagotus graniger Broun, 1886",,,,,Platyomida binodes,,New Zealand,,Tuapeka,,"-45.969153, 169.606504",,,,5,1939,,,A.05.39,,,,,,,Adult,,,graniger (Broun 1886) K '81. Host: Carex secta,,
NZAC,NZAC04278271,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,G Kuschel,1981,"halli, comp. c. typo, Kuschel, 1964",,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278272,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,G Kuschel,1962,,,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278276,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278277,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278278,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278280,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,Mount Percival,,"-42.4736, 172.93563",,4000',29,10,1962,,PM Johns,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278273,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,"Kaikoura, Mount Percival",,"-42.4736, 172.93563",,5000',28,10,1962,,"AC Eyles, JI Townsend",,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278275,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,"Kaikoura, Mount Percival",,"-42.4736, 172.93563",,5000',28,10,1962,,"AC Eyles, JI Townsend",,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278279,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,"Kaikoura, Mount Percival",,"-42.4736, 172.93563",,5000',28,10,1962,,"AC Eyles, JI Townsend",,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04278274,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,"Clarence Valley, Island Pass",,"-42.184808, 172.798891",,4000-4500',29,11,1962,,P Johns,,,,Scree,,,,Adult,,,,Elytra only,
NZAC,NZAC04278281,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,KA,"Seaward Kaikoura Range, Upper Kowhai Range",,"-42.276832, 173.627844",,4500',16,3,1987,,G Sherley,,,,,,,,Adult,,,,,
NZAC,NZAC04278282,Pinned,4,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,,"South Canterbury, Fox's Peak",,"-43.83852, 170.783157",,4500',21,10,1963,,PM Johns,,,,Scree,,,,Adult,,,,Elytra only,
NZAC,NZAC04278283,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,SC,Mount Dobson,,"-43.94369, 170.66405",y,5000',21,2,1986,,J Nunn,,,,,,,,Adult,,,,"JT Nunn Collection, National Museum WGTN NZ",
NZAC,NZAC04278284,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,,,New Zealand,SC,Mount Dobson,,"-43.94369, 170.66405",y,5000',21,2,1986,,J Nunn,,,,,,,,Adult,,,,"JT Nunn Collection, National Museum WGTN NZ",
NZAC,NZAC04278285,Pinned,1,Coleoptera,Curculionidae,,"Anagotus halli Broun, 1915",,,,,Mecosargon sp. n. det. GAK Marshall,,New Zealand,,"Lake Tekapo, Razorback",,"-43.66439, 170.57528",,4200',23,1,1948,,ES Gourlay,,,,,,,,Adult,,,,"Grey paper, Card: ventrites, Vial: genitalia, Label: figured, Label: halli",
NZAC,NZAC04278315,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278313,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278314,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278302,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278301,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278293,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,5000',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278305,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278307,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278294,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278296,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278292,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278288,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278289,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278287,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkable Mountains,,"-45.10541, 168.79105",,5500',7,2,1963,,RM Bull,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04278306,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,4500',7,2,1963,,JI Townsend,,,,,,,,Adult,,,,,
NZAC,NZAC04278312,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,4500',7,2,1963,,JI Townsend,,,,,,,,Adult,,,,,
NZAC,NZAC04278303,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Remarkables Range,,"-45.10541, 168.79105",,5000-6800',16,1,1966,,JS Dugdale,,,,x Poa colensoi type,,,,Adult,,,,,
NZAC,NZAC04278297,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Bold Peak,,"-44.84785, 168.30256",,,27,12,1944,1/01/1945,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278286,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Bold Peak,,"-44.84785, 168.30256",,,27,12,1944,1/01/1945,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278310,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,Bold Peak,,"-44.84785, 168.30256",,,27,12,1944,1/01/1945,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278308,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,Tocris pascoi Broun,,New Zealand,,"Minaret Peaks, west of Lake Wanaka",,"-44.43346, 168.9973",,4000',28,12,1923,,CE Clarke,3924,,,,,,,Adult,,,,AE Brookes Collectiion,
NZAC,NZAC04278309,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,Tocris pascoi Broun,,New Zealand,,"Minaret Peaks, west of Lake Wanaka",,"-44.43346, 168.9973",,4000',28,12,1923,,CE Clarke,3924,,,,,,,Adult,,,,"AE Brookes Collectiion, Vial: genitalia",
NZAC,NZAC04278311,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,"Minaret Peaks, west of Lake Wanaka",,"-44.43346, 168.9973",,3500',27,12,1923,,,43,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278299,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,Tocris hamiltoni,,New Zealand,,"Minaret Peaks, west of Lake Wanaka",,"-44.43346, 168.9973",,3500',27,12,1923,,,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278295,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,,"Minaret Peaks, west of Lake Wanaka",,"-44.43346, 168.9973",,3500',27,12,1923,,,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278290,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,OL,Coronet Peak,,"-44.91576, 168.73974",,4500',2,12,1952,,"JI Townsend, AC Eyles",,,,,,,,Adult,,,,,
NZAC,NZAC04278300,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,OL,Coronet Peak,,"-44.91576, 168.73974",,4500',2,12,1952,,"JI Townsend, AC Eyles",,,,,,,,Adult,,,,,
NZAC,NZAC04278304,Pinned,1,Coleoptera,Curculionidae,,"Anagotus hamiltoni Broun, 1913",,,,,,,New Zealand,OL,Coronet Peak,,"-44.91576, 168.73974",,4500',2,12,1952,,"JI Townsend, AC Eyles",,,,,,,,Adult,,,,,
NZAC,NZAC04278291,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4000',22,1,1943,,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278298,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4000',22,1,1943,,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278346,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4000',22,1,1943,,ES Gourlay,,,,,,,,Adult,,,,Grey paper square,
NZAC,NZAC04278347,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4000',22,1,1943,,ES Gourlay,,,,,,,,Adult,,,,A O'Connor Collection,
NZAC,NZAC04278348,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4000',22,1,1943,,ES Gourlay,,,,,,,,Adult,,,,"ES Gourlay Acc. 1970, Ent. Div.",
NZAC,NZAC04278349,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,Paratype,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4800',31,1,1938,,ES Gourlay,,,,,,,,Adult,,Phoxoteles peelensis Marsh.,,Grey paper square,
NZAC,NZAC04278350,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,Paratype,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4800',31,1,1938,,ES Gourlay,,,,,,,,Adult,,Phoxoteles peelensis Marsh.,,Grey paper square,
NZAC,NZAC04278351,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,Paratype,New Zealand,,Mount Peel,,"-41.13853, 172.5916",y,4800',31,1,1938,,ES Gourlay,,,,,,,,Adult,,Phoxoteles peelensis Marsh.,,Grey paper square,
NZAC,NZAC04278352,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,"Mount Arthur, Tablelands, Balloon Hut",,"-41.169652, 172.621522",,,22,2,1946,,JT Salmon,,,,,,,,Adult,,,,Orange circle,
NZAC,NZAC04278353,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,"Mount Arthur, Tablelands, Balloon Hut",,"-41.169652, 172.621522",,,22,2,1946,,JT Salmon,,,,,,,,Adult,,,,Orange circle,
NZAC,NZAC04278354,Pinned,1,Coleoptera,Curculionidae,,Anagotus peelensis Marshall 1937,,,,,,,New Zealand,,"Mount Arthur, Tablelands, Balloon Saddle",,"-41.169652, 172.621522",,,22,2,1946,,JT Salmon,,,,,,,,Adult,,,,Orange circle,
